@relation anneal-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute family {-,GB,GK,GS,TN,ZA,ZF,ZH,ZM,ZS}
@attribute product-type {C,H,G}
@attribute steel {-,R,A,U,K,M,S,W,V}
@attribute carbon numeric
@attribute hardness numeric
@attribute temper_rolling {-,T}
@attribute condition {-,S,A,X}
@attribute formability {-,1,2,3,4,5}
@attribute strength numeric
@attribute non-ageing {-,N}
@attribute surface-finish {-,P,M}
@attribute surface-quality {-,D,E,F,G}
@attribute enamelability {-,1,2,3,4,5}
@attribute bc {-,Y}
@attribute bf {-,Y}
@attribute bt {-,Y}
@attribute bw/me {-,B,M}
@attribute bl {-,Y}
@attribute m {-,Y}
@attribute chrom {-,C}
@attribute phos {-,P}
@attribute cbond {-,Y}
@attribute marvi {-,Y}
@attribute exptl {-,Y}
@attribute ferro {-,Y}
@attribute corr {-,Y}
@attribute blue/bright/varn/clean {-,B,R,V,C}
@attribute lustre {-,Y}
@attribute jurofm {-,Y}
@attribute s {-,Y}
@attribute p {-,Y}
@attribute shape {COIL,SHEET}
@attribute thick numeric
@attribute width numeric
@attribute len numeric
@attribute oil {-,Y,N}
@attribute bore {0,500,600,760}
@attribute packing {-,1,2,3}
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute NewNumeric18 numeric
@attribute class {1,2,3,4,5,U}

@data
?,C,M,0,0,?,?,?,0.5,?,?,G,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.361968,0.399934,0,?,0,?,0.176818,0.850605,0.171374,0.842597,0.078544,0.068877,0.573296,0.122805,0.571547,0.59734,0.909858,0.962445,0.646218,0.795849,0.530853,0.933752,0.183681,0.040588,0.553641,3
ZS,C,A,0,0.588235,T,?,?,0,?,?,E,?,?,Y,?,B,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.095745,0.819672,1,?,0,?,0.466208,0.093913,0.75295,0.624015,0.965057,0.056349,0.427304,0.704467,0.569775,0.082887,0.176842,0.030792,0.451697,0.492225,0.167627,0.186485,0.363723,0.721425,0.52089,3
?,C,R,0,0,?,S,2,0,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.361436,0.865574,1,?,0,?,0.109348,0.522435,0.267029,0.715135,0.490693,0.810984,0.220369,0.851783,0.690991,0.639773,0.06672,0.619876,0.005205,0.191935,0.093021,0.084837,0.399998,0.580398,0.62573,2
?,C,R,0,0,?,S,2,0,?,?,E,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,COIL,0.015957,0.4,0,?,0,?,0.298053,0.544517,0.783297,0.508974,0.05759,0.374525,0.714249,0.914923,0.440268,0.409971,0.182843,0.72384,0.77782,0.806928,0.116408,0.14868,0.811132,0.705004,0.046211,3
?,C,R,0,0,?,S,2,0,?,?,E,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.122074,0.4,0,?,0,?,0.444933,0.268435,0.444157,0.836124,0.20994,0.731346,0.509151,0.973744,0.240965,0.409712,0.470642,0.521015,0.987616,0.852005,0.396955,0.440236,0.664574,0.355699,0.657161,3
TN,C,A,0,0,?,?,3,0,N,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,COIL,0.361702,0.8,0,?,0,?,0.879888,0.582161,0.332382,0.66277,0.299451,0.490347,0.159823,0.46065,0.42267,0.889041,0.471671,0.681012,0.83512,0.916142,0.721111,0.501307,0.761765,0.961592,0.049643,5
?,C,M,0,0,?,?,?,0.5,?,?,G,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.361702,0.399934,0,?,0,?,0.394151,0.579935,0.31529,0.0655,0.228476,0.255434,0.361838,0.432056,0.504381,0.017978,0.008187,0.115451,0.882305,0.060945,0.450347,0.751066,0.330628,0.73089,0.955524,3
ZS,C,A,0,0,?,S,5,0,N,?,E,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.255319,0.4,1,?,0,?,0.920491,0.699741,0.830973,0.78083,0.535914,0.311007,0.164688,0.056274,0.920372,0.61014,0.856883,0.446954,0.969075,0.358203,0.442092,0.000976,0.16288,0.090546,0.679224,3
?,C,R,0,0,?,S,2,0,?,?,E,?,?,?,?,B,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.042553,0.865574,0.030738,?,0,?,0.866005,0.424457,0.665835,0.715496,0.129062,0.430542,0.165352,0.085445,0.044078,0.875651,0.776019,0.914343,0.170983,0.78528,0.418172,0.008616,0.203192,0.577093,0.597632,3
?,C,A,0,0.823529,T,?,?,0,?,?,G,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.148936,0.4,0,?,0,?,0.993745,0.41112,0.108415,0.29414,0.324633,0.378862,0.892345,0.104858,0.932697,0.342753,0.49699,0.893311,0.883372,0.509991,0.61808,0.849813,0.907218,0.408186,0.528496,3
TN,C,A,0,0,?,?,3,0,N,?,?,?,?,?,?,?,?,?,C,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.095745,0.399934,0.000205,?,0,?,0.129299,0.193036,0.805356,0.143964,0.40227,0.639327,0.104819,0.780984,0.86671,0.189281,0.776705,0.634951,0.961481,0.465788,0.222102,0.76382,0.637653,0.970952,0.016825,5
?,C,R,0,0,?,S,2,0,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.468085,0.983607,0.854508,?,0,?,0.433751,0.543449,0.713675,0.867982,0.964226,0.486068,0.17654,0.678591,0.278906,0.180842,0.705793,0.73139,0.37643,0.191188,0.184308,0.369741,0.34081,0.386399,0.157692,2
ZS,C,A,0,0.588235,T,?,?,0,?,?,E,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.042553,0.865574,0,?,0,?,0.242633,0.462004,0.317481,0.910052,0.761329,0.30125,0.45973,0.560372,0.516898,0.665742,0.062462,0.73906,0.317224,0.685792,0.80049,0.600925,0.191469,0.478543,0.075116,3
?,C,R,0,0,?,S,2,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.361702,0.983607,0.12541,?,0,?,0.260465,0.179614,0.655491,0.682821,0.31595,0.255182,0.761952,0.929248,0.99302,0.032033,0.44645,0.7688,0.12202,0.468735,0.405465,0.418614,0.767229,0.619035,0.939064,2
?,C,W,0,0,?,?,?,0.442857,?,?,G,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.601064,0.836,0.156148,?,0,?,0.415494,0.810011,0.723159,0.064099,0.390798,0.669415,0.900138,0.543427,0.264513,0.363574,0.968643,0.316573,0.520622,0.826766,0.427266,0.817102,0.335059,0.789132,0.747493,3
?,C,R,0,0,?,S,3,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.361702,1,0.12541,?,0,?,0.584392,0.418122,0.279341,0.437401,0.412618,0.771483,0.008628,0.783834,0.727861,0.935344,0.448661,0.85246,0.10804,0.845047,0.275871,0.944518,0.652184,0.069624,0.753633,2
?,C,R,0,0,?,S,2,0,?,?,E,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,SHEET,0.12234,0.399934,0.854508,?,0,?,0.8682,0.014518,0.659088,0.417199,0.268791,0.845735,0.12161,0.013701,0.725455,0.719636,0.957619,0.785942,0.010327,0.510991,0.682737,0.626614,0.880743,0.642179,0.169374,3
TN,C,?,0,0,?,A,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,COIL,0.069149,0.163934,0,?,0,?,0.405196,0.457921,0.090977,0.484282,0.149652,0.715706,0.454858,0.096089,0.411332,0.06588,0.281931,0.276511,0.500513,0.261966,0.094181,0.482359,0.153339,0.215096,0.089886,5
?,C,A,0,0,?,S,2,0,?,?,E,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,COIL,0.021543,0.4,0,?,0,?,0.183656,0.413307,0.429568,0.960151,0.334107,0.610782,0.50525,0.061604,0.707596,0.347429,0.83333,0.989415,0.99163,0.749627,0.976633,0.734713,0.219134,0.492841,0.724131,3
?,C,?,0,0,T,S,2,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.12234,0.865574,0,?,0,?,0.225506,0.202861,0.54742,0.740436,0.086488,0.845427,0.127949,0.160209,0.565239,0.322537,0.390708,0.785915,0.88316,0.328888,0.840332,0.853954,0.756513,0.291241,0.30753,3
?,C,R,0,0,?,S,2,0,?,?,E,?,?,?,?,B,Y,?,?,?,Y,?,?,?,?,?,?,?,?,?,SHEET,0.12234,0.098361,0.12541,?,0,?,0.03147,0.302815,0.080146,0.770533,0.865568,0.18684,0.341133,0.458251,0.428679,0.181077,0.73889,0.434635,0.259309,0.542187,0.589348,0.237914,0.978187,0.808311,0.314919,3
?,C,A,0,1,T,?,?,0,?,?,G,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.015957,0.8,1,?,0,?,0.975817,0.510369,0.741746,0.077351,0.424432,0.598664,0.636382,0.810227,0.84263,0.678828,0.311889,0.429665,0.595887,0.564629,0.474938,0.187801,0.094267,0.437134,0.181618,U
?,C,R,0,0,?,S,2,0,?,?,?,?,?,?,?,B,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.468085,0.4,0.12541,?,0,?,0.421599,0.312766,0.06376,0.913525,0.521592,0.82383,0.202148,0.735283,0.626058,0.970582,0.200496,0.515921,0.300966,0.097622,0.901042,0.68824,0.64273,0.011162,0.947443,2
?,C,R,0,0,?,S,3,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.361436,0.4,1,?,0,?,0.527078,0.511284,0.942218,0.338307,0.551083,0.268055,0.648603,0.372653,0.28901,0.324992,0.173978,0.150883,0.927316,0.639624,0.611572,0.960585,0.969123,0.632504,0.143695,2
?,C,R,0,0,?,S,2,0,?,?,E,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.12234,0.8,0,?,0,?,0.97163,0.461398,0.70771,0.769783,0.808443,0.177429,0.477436,0.338774,0.317877,0.423022,0.300864,0.988609,0.20873,0.615089,0.184375,0.103365,0.028025,0.977143,0.205824,3
TN,C,?,0,0,?,A,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,COIL,0.148936,0.032787,0,?,0,?,0.551261,0.716878,0.653403,0.241029,0.492335,0.826234,0.750764,0.890936,0.270372,0.843203,0.351322,0.618265,0.235282,0.013426,0.255738,0.646591,0.573163,0.913432,0.806083,5
?,C,R,0,0,?,S,2,0,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.361436,0.4,1,?,0,?,0.694401,0.382845,0.860075,0.534032,0.545013,0.005871,0.781389,0.174755,0.914694,0.443431,0.859458,0.077832,0.744867,0.530556,0.143777,0.365712,0.31014,0.353936,0.324653,2
?,C,R,0,0,?,S,3,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.148936,0.865574,0.155943,?,0,?,0.783453,0.253628,0.150036,0.472473,0.140902,0.515116,0.125316,0.162443,0.73072,0.773147,0.407355,0.862337,0.312765,0.612074,0.395161,0.795413,0.370198,0.161297,0.671295,2
?,C,A,0,0,?,S,2,0,?,?,F,?,?,Y,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.122074,0.8,1,?,0,?,0.410942,0.212463,0.59885,0.05262,0.143859,0.27485,0.841039,0.44508,0.086945,0.830281,0.754185,0.797969,0.2435,0.519357,0.375268,0.094035,0.833629,0.353658,0.02353,3
ZS,C,A,0,0.588235,T,?,?,0,?,?,E,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.042553,0.8,0.156148,?,0,?,0.307553,0.859168,0.806415,0.773776,0.044992,0.670488,0.360744,0.820523,0.596989,0.463042,0.40765,0.473211,0.982086,0.39506,0.208548,0.728658,0.926665,0.495648,0.278544,3
?,C,K,0.642857,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,COIL,0.095745,0.590164,0,?,0,?,0.431832,0.111011,0.762366,0.797893,0.190811,0.466394,0.661594,0.819898,0.818851,0.405286,0.463525,0.118997,0.031801,0.169972,0.413415,0.81308,0.882367,0.754468,0.486894,3
ZS,C,A,0,0.588235,T,?,?,0,?,?,E,?,?,Y,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,COIL,0.095745,0.013115,0,?,0,?,0.406769,0.801543,0.376892,0.736847,0.760956,0.599721,0.705899,0.538889,0.502695,0.816092,0.376568,0.620734,0.593841,0.670864,0.937195,0.323409,0.593326,0.906054,0.170533,3
?,C,A,0,0,?,S,2,0,?,?,E,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.12234,0.4,0.156148,?,0,?,0.726747,0.05797,0.325776,0.312023,0.070925,0.734576,0.890984,0.250832,0.709485,0.246413,0.747361,0.928875,0.099519,0.795146,0.827692,0.321873,0.486122,0.653698,0.237413,3
?,C,K,0.928571,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.148936,0.590164,0,?,0,?,0.724267,0.700087,0.158238,0.113108,0.577896,0.310119,0.545392,0.25036,0.175294,0.673792,0.279209,0.884229,0.794724,0.666441,0.048739,0.538774,0.661091,0.657699,0.832488,3
?,C,A,0,0.529412,?,S,?,0,?,?,D,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.042553,0.4,0,N,0,?,0.500113,0.610605,0.560659,0.452558,0.933761,0.644953,0.698339,0.000401,0.087244,0.396721,0.561393,0.553904,0.699876,0.117017,0.46552,0.159909,0.601477,0.684271,0.795282,3
?,C,R,0,0,?,S,2,0,?,?,E,?,?,Y,?,B,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.361968,0.4,0.156148,?,0,?,0.012561,0.11615,0.522944,0.377742,0.698023,0.37815,0.980023,0.358702,0.557609,0.098957,0.961586,0.722939,0.185372,0.207007,0.086794,0.931256,0.859893,0.36165,0.377709,3
?,C,R,0,0,?,S,2,0,?,?,E,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.787234,0.865574,1,?,0,?,0.227866,0.930657,0.212184,0.905251,0.52708,0.041448,0.481225,0.260983,0.389853,0.949575,0.74075,0.268223,0.026266,0.706408,0.934068,0.193241,0.343453,0.434801,0.053007,3
?,C,?,0,0,T,S,2,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.787234,0.4,0,?,0,?,0.015822,0.515919,0.104182,0.041659,0.450966,0.620021,0.442135,0.31711,0.101538,0.690903,0.114182,0.509725,0.750198,0.969662,0.525782,0.618542,0.617883,0.558931,0.054801,3
?,C,R,0,0,?,S,3,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.361702,0.545508,0.180533,?,0,?,0.588053,0.756318,0.084519,0.725098,0.750442,0.179275,0.889696,0.43272,0.517422,0.681807,0.354366,0.465023,0.660886,0.835645,0.522366,0.648684,0.530459,0.308202,0.073995,2
?,C,R,0,0,?,S,2,0,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.468085,0.4,0.854508,?,0,?,0.03989,0.790744,0.247674,0.185151,0.689905,0.570215,0.913448,0.670139,0.382874,0.475254,0.534332,0.00372,0.749786,0.924076,0.377731,0.197624,0.736853,0.607583,0.315916,2
?,C,M,0,0,?,?,?,0.5,?,?,G,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.308245,0.865574,0,?,0,?,0.872546,0.734154,0.898249,0.761638,0.818901,0.579967,0.053441,0.205734,0.214706,0.698802,0.568372,0.300841,0.950759,0.441215,0.228727,0.583055,0.550983,0.979575,0.376757,3
?,C,A,0,0.529412,?,S,?,0,?,?,D,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.122074,0.4,1,N,0,?,0.392591,0.441771,0.642158,0.062922,0.377873,0.179803,0.804987,0.962704,0.798909,0.538064,0.857652,0.301221,0.026142,0.535999,0.177315,0.444305,0.315885,0.448065,0.00663,3
?,C,R,0,0,?,S,2,0,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.148936,0.852459,0.156148,?,0,?,0.918957,0.824124,0.765837,0.216488,0.796192,0.148549,0.307724,0.888605,0.688556,0.757085,0.244091,0.845118,0.135367,0.918702,0.349469,0.3139,0.361428,0.546938,0.761959,2
?,C,R,0,0,?,S,2,0,?,?,E,?,?,?,?,M,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,1,0.4,0,?,600,?,0.103243,0.019105,0.0767,0.545386,0.349349,0.927973,0.02733,0.549152,0.29464,0.82957,0.973882,0.011054,0.894621,0.589763,0.112646,0.143925,0.225265,0.053295,0.369877,3
?,C,A,0,0,?,S,3,0,N,?,E,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.202128,0.4,1,?,0,?,0.105874,0.410353,0.29945,0.876264,0.805092,0.346813,0.904918,0.392481,0.559961,0.7877,0.698412,0.363885,0.964401,0.578613,0.161516,0.89613,0.410435,0.842443,0.928865,3
?,C,V,0,0,?,S,2,0,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.468085,1,0,?,0,?,0.49601,0.659051,0.437541,0.995714,0.009638,0.499964,0.455923,0.761223,0.846985,0.842342,0.613139,0.218383,0.355769,0.0734,0.391084,0.788593,0.912337,0.628364,0.761339,2
?,C,A,0,0,?,S,2,0,?,?,E,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.787234,0.399934,0,?,0,?,0.749983,0.459826,0.130822,0.728313,0.283163,0.652997,0.176057,0.228033,0.313859,0.514058,0.170022,0.99237,0.724488,0.478077,0.786013,0.302592,0.070226,0.731135,0.79684,3
?,C,W,0,0,?,?,?,0.442857,?,?,G,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.148936,0.836066,1,?,0,?,0.247054,0.028682,0.596575,0.800324,0.106649,0.858657,0.471505,0.573794,0.457371,0.801846,0.019341,0.781199,0.737048,0.188127,0.71008,0.769976,0.135608,0.728809,0.873923,3
?,C,A,0,0,?,S,2,0,?,?,F,?,?,Y,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.095745,0.399934,0.156148,?,0,?,0.304199,0.098925,0.380809,0.275229,0.292044,0.029302,0.860321,0.219652,0.805129,0.156793,0.647221,0.969201,0.295032,0.569543,0.029377,0.662148,0.08863,0.472299,0.867235,3
TN,C,A,0,0,?,?,3,0,N,?,?,?,?,?,?,B,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.361702,0.8,0,?,0,?,0.309911,0.591749,0.114313,0.770982,0.829747,0.445944,0.729953,0.534144,0.158215,0.708604,0.262322,0.432704,0.909248,0.900841,0.830394,0.978513,0.557455,0.717116,0.595857,5
?,C,A,0,0.529412,?,S,?,0,?,?,D,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.12234,0.4,0.155533,?,0,?,0.039515,0.461556,0.496799,0.351468,0.659783,0.645722,0.073285,0.166146,0.251456,0.870597,0.139182,0.936731,0.814786,0.342492,0.273318,0.19224,0.989403,0.867757,0.635855,3
?,C,?,0,0.823529,T,?,?,0,?,?,G,?,?,?,?,M,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.681117,0.655738,0,?,600,?,0.466114,0.515002,0.398165,0.602429,0.121112,0.148545,0.848661,0.470742,0.634814,0.889046,0.982334,0.810877,0.365661,0.496198,0.470053,0.754168,0.273291,0.410956,0.471407,3
?,C,A,0,0.705882,T,?,?,0,?,?,G,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.14867,0.399344,0,?,0,?,0.592394,0.599428,0.493339,0.15563,0.924385,0.012732,0.845119,0.767419,0.872819,0.44877,0.014295,0.789339,0.236072,0.406121,0.721889,0.409377,0.810756,0.344175,0.985717,3
?,C,A,0.114286,0,?,S,?,0,?,?,G,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.787234,0.399934,0,?,0,?,0.527057,0.384695,0.447242,0.317868,0.848552,0.790422,0.45682,0.282487,0.466701,0.479627,0.222803,0.908721,0.013133,0.730657,0.908583,0.019076,0.969217,0.414032,0.795354,3
?,C,A,0,1,T,?,?,0,?,?,G,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.042553,0.013115,0,?,0,?,0.550831,0.741421,0.333993,0.448166,0.923395,0.906441,0.770169,0.039298,0.787665,0.754046,0.222852,0.765131,0.930699,0.407605,0.141354,0.744978,0.134282,0.793926,0.377476,U
?,C,A,0,0,?,S,2,0,?,?,E,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.12234,0.4,1,?,0,?,0.266244,0.079483,0.762251,0.46742,0.116416,0.24402,0.573052,0.824328,0.276826,0.553323,0.361562,0.024189,0.922146,0.605657,0.028173,0.241697,0.7439,0.716234,0.211798,3
?,C,R,0,0,?,S,3,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.148936,0.4,0.000205,?,0,?,0.546854,0.710663,0.313463,0.939452,0.943799,0.837587,0.996153,0.510194,0.545772,0.44263,0.587206,0.126515,0.282978,0.799055,0.761927,0.879572,0.804984,0.772234,0.218796,2
?,C,A,0,0,?,S,3,0,N,?,E,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.202128,0.865574,1,?,0,?,0.745352,0.012146,0.697267,0.798059,0.573971,0.743209,0.683415,0.680215,0.677616,0.950935,0.978656,0.311223,0.296174,0.606375,0.846664,0.95276,0.825499,0.443294,0.973549,3
TN,C,A,0,0,?,?,3,0,N,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,SHEET,0.361702,0.8,0.155943,?,0,?,0.516805,0.930138,0.405788,0.179076,0.598007,0.239109,0.205763,0.449587,0.350635,0.604933,0.635629,0.921201,0.037565,0.863027,0.097819,0.33881,0.848211,0.967291,0.976428,5
?,C,A,0,0,?,S,2,0,?,?,F,?,?,Y,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.201862,0.4,0.156148,?,0,?,0.669497,0.607357,0.132728,0.20792,0.818556,0.82441,0.192919,0.063592,0.363905,0.58789,0.141136,0.700748,0.936597,0.876125,0.601284,0.657113,0.692597,0.600976,0.778526,3
?,C,A,0,0,?,S,2,0,?,?,G,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.12234,0.852459,1,?,0,?,0.512982,0.104973,0.688806,0.235496,0.74893,0.304316,0.051234,0.544427,0.417114,0.573245,0.9156,0.12622,0.974293,0.047261,0.916565,0.182686,0.856067,0.034441,0.822573,3
TN,C,A,0,0,?,?,3,0,N,?,?,?,?,?,?,B,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,SHEET,0.095745,0.8,0.156148,?,0,?,0.982472,0.409006,0.118369,0.288218,0.443523,0.195754,0.220836,0.557809,0.927297,0.340867,0.992115,0.715235,0.745383,0.078794,0.915675,0.698703,0.05996,0.752996,0.972109,5
?,C,S,1,0,?,?,?,0,?,?,?,?,?,?,?,M,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.601064,0.4,1,?,0,?,0.815541,0.405876,0.923026,0.966681,0.578064,0.38656,0.573387,0.000227,0.324943,0.075103,0.321876,0.481929,0.154181,0.619447,0.517681,0.837016,0.033358,0.334291,0.041461,3
?,C,R,0.085714,0,T,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.202128,0.4,0,?,0,?,0.916796,0.925797,0.193278,0.381581,0.617434,0.148274,0.470052,0.236868,0.467401,0.082585,0.512397,0.469263,0.680117,0.241181,0.679393,0.458869,0.01573,0.48776,0.386092,3
?,C,R,0,0,?,S,2,0,?,?,E,?,?,?,?,B,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,COIL,0.12234,0.8,0,?,0,?,0.950443,0.196924,0.92528,0.177075,0.217527,0.818933,0.8349,0.292609,0.701568,0.232113,0.672352,0.65829,0.6504,0.366735,0.416034,0.244864,0.385129,0.615999,0.208323,3
?,C,A,0,0,?,S,3,0,N,?,E,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,COIL,0.148936,0.59023,0,?,0,?,0.830655,0.02968,0.669113,0.319912,0.329477,0.273754,0.198705,0.458272,0.22462,0.016597,0.797163,0.592615,0.770443,0.246978,0.751405,0.955696,0.356074,0.443344,0.782455,3
?,C,R,0,0,?,S,2,0,?,?,E,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.122074,0.245902,0.12541,?,0,?,0.400834,0.064656,0.538745,0.743937,0.676833,0.785201,0.421915,0.3859,0.119249,0.317672,0.752895,0.05915,0.959212,0.076477,0.753103,0.896219,0.402303,0.628818,0.671179,3
?,C,A,0,0.823529,T,?,?,0,?,?,G,?,?,?,?,B,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.601064,0.399934,0,?,0,?,0.188275,0.954351,0.852679,0.306161,0.234285,0.870608,0.092931,0.346082,0.738268,0.890734,0.435699,0.577247,0.646978,0.691544,0.08915,0.70377,0.025092,0.48412,0.74927,3
?,C,A,0,0,?,?,?,0.714286,?,?,G,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.361702,1,0,?,0,?,0.372819,0.986315,0.250501,0.295624,0.249064,0.68691,0.701369,0.430526,0.976215,0.25307,0.007669,0.668137,0.527644,0.747504,0.549984,0.876843,0.501168,0.27417,0.98011,3
?,C,A,0,0,?,S,2,0,?,?,E,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,COIL,0.361702,0.039344,0,?,0,?,0.125163,0.221002,0.185651,0.464734,0.874417,0.616522,0.126691,0.469865,0.283462,0.645734,0.486904,0.014933,0.707614,0.803544,0.134023,0.56278,0.060462,0.251506,0.531938,3
?,C,R,0,0,?,S,2,0,?,?,E,?,?,Y,?,B,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,SHEET,0.361436,0.4,0.156148,?,0,?,0.493988,0.904549,0.069286,0.014091,0.324425,0.131376,0.0812,0.872724,0.089245,0.208653,0.385247,0.338065,0.369702,0.407928,0.774522,0.671574,0.323402,0.583673,0.217793,3
