@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R52-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=b numeric
@attribute var_0=a numeric
@attribute var_0=? numeric
@attribute var_1 numeric
@attribute var_2 numeric
@attribute var_3=u numeric
@attribute var_3=y numeric
@attribute var_3=? numeric
@attribute var_3=l numeric
@attribute var_4=g numeric
@attribute var_4=p numeric
@attribute var_4=? numeric
@attribute var_4=gg numeric
@attribute var_5=w numeric
@attribute var_5=q numeric
@attribute var_5=m numeric
@attribute var_5=r numeric
@attribute var_5=cc numeric
@attribute var_5=k numeric
@attribute var_5=c numeric
@attribute var_5=d numeric
@attribute var_5=x numeric
@attribute var_5=i numeric
@attribute var_5=e numeric
@attribute var_5=aa numeric
@attribute var_5=ff numeric
@attribute var_5=j numeric
@attribute var_5=? numeric
@attribute var_6=v numeric
@attribute var_6=h numeric
@attribute var_6=bb numeric
@attribute var_6=ff numeric
@attribute var_6=j numeric
@attribute var_6=z numeric
@attribute var_6=? numeric
@attribute var_6=o numeric
@attribute var_6=dd numeric
@attribute var_6=n numeric
@attribute var_7 numeric
@attribute var_8=t numeric
@attribute var_8=f numeric
@attribute var_9=t numeric
@attribute var_9=f numeric
@attribute var_10 numeric
@attribute var_11=f numeric
@attribute var_11=t numeric
@attribute var_12=g numeric
@attribute var_12=s numeric
@attribute var_12=p numeric
@attribute var_13 numeric
@attribute var_14 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute NewNumeric18 numeric
@attribute NewNumeric19 numeric
@attribute NewNumeric20 numeric
@attribute NewNumeric21 numeric
@attribute NewNumeric22 numeric
@attribute NewNumeric23 numeric
@attribute NewNumeric24 numeric
@attribute NewNumeric25 numeric
@attribute label {0,1}

@data
1,0,0,0.178571,0.428571,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.078947,1,0,1,0,0.029851,0,1,1,0,0,0.06,0.00005,0.175141,0.698288,0.064886,0.210284,0.253641,0.234138,0.460094,0.479028,0.6773,0.295734,0.096142,0.383764,0.400348,0.113556,0.800413,0.030663,0.068339,0.498332,0.753874,0.415294,0.913726,0.90477,0.44811,0.493128,0.315523,0.813727,0
1,0,0,0.150794,0.450893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,0,1,1,0,0.029851,1,0,1,0,0,0,0.05552,0.504396,0.93304,0.957268,0.966778,0.176536,0.547653,0.021487,0.448406,0.825578,0.324018,0.28152,0.567173,0.374477,0.485416,0.463615,0.996491,0.919022,0.946874,0.238416,0.883693,0.019759,0.93026,0.197343,0.655622,0.377499,0.110854,0
1,0,0,0.461587,0.044643,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.486842,0,1,1,0,0.014925,0,1,1,0,0,0.176,0.00112,0.619928,0.912442,0.529934,0.006947,0.358581,0.076131,0.372662,0.826354,0.111285,0.42593,0.379496,0.797718,0.515643,0.290345,0.771643,0.099671,0.611367,0.104029,0.642406,0.782728,0.239806,0.026297,0.858146,0.134709,0.643507,0.399117,0
1,0,0,0.540952,0.14875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.002982,0,1,0,1,0,0,1,1,0,0,0.26,0,0.894476,0.930104,0.239202,0.143523,0.545941,0.85232,0.838233,0.692679,0.719126,0.946217,0.927858,0.228784,0.521658,0.816765,0.070551,0.858464,0.766027,0.273382,0.831654,0.730695,0.590219,0.529766,0.914324,0.836455,0.164373,0.712577,0
1,0,0,0.109841,0.014821,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,0,1,0,1,0,1,0,1,0,0,0,0.00044,0.999708,0.3441,0.102934,0.939791,0.995317,0.998887,0.197713,0.186028,0.269535,0.435363,0.846509,0.614331,0.956082,0.290659,0.082418,0.629205,0.291108,0.409184,0.613419,0.640856,0.601504,0.724026,0.441998,0.275907,0.619963,0.956857,0
1,0,0,0.49873,0.053571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,1,0,0,1,0,0,1,1,0,0,0.07,0,0.826682,0.076705,0.89078,0.591737,0.53003,0.367859,0.312098,0.785137,0.824141,0.24857,0.087547,0.497171,0.743595,0.987745,0.498836,0.061043,0.401343,0.631788,0.526936,0.11554,0.873947,0.55538,0.904228,0.827539,0.60671,0.072113,0
1,0,0,0.161429,0.020893,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.004386,0,1,0,1,0,1,0,1,0,0,0.12,0.00001,0.255634,0.8351,0.087022,0.504674,0.807916,0.08467,0.234928,0.837563,0.562156,0.518909,0.196289,0.509794,0.616166,0.484664,0.514533,0.451236,0.115945,0.529589,0.547293,0.390686,0.518162,0.331681,0.070674,0.805041,0.428193,0.165611,0
1,0,0,0.322698,0.089286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035088,0,1,0,1,0,1,0,1,0,0,0.23,0.00016,0.271488,0.489828,0.600124,0.818577,0.451604,0.159327,0.684287,0.324765,0.020565,0.330706,0.364969,0.570131,0.725515,0.781168,0.508324,0.065421,0.095774,0.682492,0.822703,0.345514,0.801021,0.142986,0.999739,0.433249,0.725928,0.315182,0
1,0,0,0.61381,0.053571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.131579,0,1,0,1,0,0,1,1,0,0,0,0.0035,0.222473,0.776187,0.578692,0.094436,0.401275,0.68398,0.696729,0.573611,0.803631,0.0175,0.646436,0.539687,0.222656,0.353446,0.26223,0.011956,0.48287,0.263246,0.178889,0.407061,0.356572,0.49687,0.771374,0.306308,0.957916,0.442238,0
1,0,0,0.076667,0.203929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.018947,0,1,0,1,0,1,0,1,0,0,0.06,0,0.289012,0.022372,0.3283,0.711543,0.104575,0.832315,0.835271,0.785557,0.863546,0.038466,0.107203,0.759514,0.075388,0.612433,0.802059,0.032631,0.856388,0.296628,0.791739,0.490996,0.835341,0.495389,0.070651,0.764546,0.766193,0.773869,0
0,1,0,0.18381,0.074464,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.096491,1,0,0,1,0,0,1,1,0,0,0.18,0.00001,0.996995,0.852304,0.782639,0.310025,0.829913,0.401035,0.900138,0.017044,0.049832,0.930934,0.100327,0.045537,0.309143,0.416884,0.250489,0.942559,0.421718,0.452867,0.100798,0.870867,0.101004,0.660847,0.589328,0.304314,0.262514,0.415814,0
1,0,0,0.071429,0.005893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008772,0,1,0,1,0,0,1,0,1,0,0.14,0,0.542535,0.172085,0.731536,0.177206,0.99072,0.492066,0.502517,0.534921,0.976818,0.99325,0.682196,0.729154,0.415693,0.92161,0.50384,0.533983,0.148097,0.907103,0.552337,0.765685,0.928361,0.123494,0.719394,0.961871,0.934767,0.415348,0
1,0,0,0.283016,0.026786,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.122807,0,1,0,1,0,0,1,1,0,0,0.16,0,0.853957,0.40346,0.654043,0.6691,0.302669,0.89659,0.558376,0.231119,0.113189,0.98592,0.777276,0.208078,0.968712,0.084522,0.213888,0.682091,0.198899,0.362763,0.103194,0.704167,0.389329,0.461458,0.984309,0.901678,0.357887,0.144747,0
1,0,0,0.189206,0.078929,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.140351,1,0,0,1,0,1,0,1,0,0,0.094,0,0.401268,0.068027,0.54408,0.193824,0.407246,0.094653,0.082248,0.219643,0.743013,0.629732,0.695786,0.027713,0.74659,0.085703,0.504644,0.551116,0.733178,0.380891,0.957297,0.352299,0.653101,0.692821,0.806043,0.774258,0.94456,0.636758,0
1,0,0,0.22619,0.107143,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.026316,0,1,0,1,0,0,1,1,0,0,0.15,0.00067,0.36451,0.910262,0.186664,0.591821,0.218088,0.578686,0.091184,0.579566,0.362002,0.672702,0.356387,0.562433,0.51317,0.966812,0.249932,0.107226,0.962775,0.512791,0.758497,0.484052,0.08233,0.188448,0.395652,0.887614,0.246251,0.673935,0
1,0,0,0.145556,0.006071,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.002982,0,1,0,1,0,1,0,0,1,0,0,0,0.621649,0.749175,0.472976,0.823983,0.256293,0.513257,0.838958,0.939635,0.575141,0.954613,0.275023,0.991907,0.309033,0.234664,0.14035,0.277686,0.332854,0.748288,0.329406,0.403532,0.229405,0.044459,0.02893,0.72346,0.607928,0.510018,0
1,0,0,0.40746,0.061071,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005789,0,1,0,1,0,1,0,0,1,0,0.2,0,0.236107,0.907103,0.201305,0.134271,0.103269,0.889613,0.502719,0.727969,0.461647,0.14508,0.40852,0.068749,0.812773,0.50932,0.378136,0.745918,0.352118,0.580949,0.070239,0.17677,0.466344,0.432994,0.61447,0.70498,0.474967,0.38538,0
0,1,0,0.06619,0.364643,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0.0005,0.476352,0.134388,0.457835,0.464907,0.421134,0.170885,0.241981,0.204834,0.120818,0.611169,0.03455,0.514529,0.337527,0.570549,0.746196,0.497366,0.069952,0.684436,0.748787,0.054477,0.500045,0.862896,0.057474,0.532068,0.173162,0.807388,0
0,1,0,0.365079,0.168214,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.08,0,0.538472,0.451221,0.80651,0.062117,0.768237,0.566309,0.787027,0.143663,0.048431,0.391325,0.395728,0.141398,0.017181,0.168909,0.234762,0.305172,0.509552,0.186423,0.697864,0.030799,0.303629,0.117295,0.38791,0.504097,0.248501,0.483333,0
1,0,0,0.169365,0.071429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.005789,0,1,1,0,0.029851,1,0,1,0,0,0.16,0.013,0.861295,0.798731,0.731653,0.376743,0.308697,0.150443,0.325122,0.277109,0.59947,0.237655,0.113243,0.621876,0.034571,0.5363,0.997672,0.606791,0.687796,0.729223,0.35554,0.420413,0.047164,0.897765,0.265583,0.476064,0.318732,0.916977,0
1,0,0,0.355873,0.196429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.175439,0,1,0,1,0,1,0,1,0,0,0.105,0.00687,0.406995,0.132273,0.802064,0.510341,0.008371,0.951624,0.013449,0.448416,0.94109,0.627432,0.803601,0.380658,0.566358,0.738628,0.413025,0.927756,0.743687,0.596336,0.742853,0.995832,0.340321,0.165243,0.247668,0.883694,0.100857,0.874032,0
0,1,0,0.138889,0.303571,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061404,1,0,1,0,0.149254,1,0,1,0,0,0.04,0.0099,0.353356,0.918273,0.983014,0.323075,0.69421,0.283914,0.423395,0.136693,0.102631,0.042207,0.720139,0.286644,0.822481,0.458918,0.593057,0.677283,0.357844,0.853741,0.370331,0.722825,0.549664,0.612307,0.947031,0.334926,0.725245,0.066898,0
1,0,0,0.206349,0.160714,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.087719,0,1,0,1,0,1,0,1,0,0,0.1,0.0121,0.022885,0.494768,0.175706,0.659537,0.489199,0.16531,0.217991,0.506495,0.390482,0.43936,0.039377,0.62289,0.889393,0.846964,0.11968,0.80852,0.16661,0.662123,0.336432,0.594224,0.558668,0.181615,0.903602,0.822702,0.406372,0.650242,0
1,0,0,0.128254,0.055,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.002982,0,1,0,1,0,0,1,1,0,0,0.178,0,0.415095,0.523746,0.06549,0.983129,0.321088,0.844446,0.380155,0.981629,0.098555,0.982699,0.961639,0.415034,0.433191,0.101398,0.759559,0.305626,0.487262,0.134818,0.056118,0.886691,0.174537,0.628479,0.00842,0.656353,0.931196,0.11764,0
1,0,0,0.154762,0.098214,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.157895,0,1,0,1,0,1,0,1,0,0,0.08,0.00025,0.658685,0.664662,0.504608,0.575015,0.030887,0.706315,0.981524,0.190294,0.044708,0.807335,0.577277,0.328513,0.959734,0.107325,0.761315,0.548008,0.997703,0.585432,0.305267,0.262258,0.418172,0.644967,0.673193,0.741126,0.558461,0.372311,0
0,1,0,0.036984,0.011964,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.014925,1,0,1,0,0,0.08,0.00126,0.947696,0.513069,0.126849,0.65156,0.807886,0.11848,0.33842,0.868899,0.574795,0.937084,0.336243,0.490768,0.682714,0.898593,0.27303,0.391867,0.317451,0.983691,0.645929,0.183538,0.268785,0.366914,0.530892,0.127895,0.74598,0.554272,0
1,0,0,0.06619,0.007321,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,0,1,0,1,0,1,0,1,0,0,0.14,0.0075,0.848268,0.921577,0.515551,0.602058,0.373981,0.851866,0.111853,0.356505,0.764988,0.783013,0.462449,0.261673,0.927084,0.875053,0.797282,0.899433,0.870231,0.438615,0.00893,0.800671,0.569571,0.288322,0.328709,0.594106,0.478967,0.350088,0
0,1,0,0.171905,0.023929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.061404,1,0,0,1,0,1,0,1,0,0,0.2,0,0.179469,0.713525,0.738646,0.629428,0.293963,0.319619,0.531953,0.837348,0.225979,0.77806,0.178606,0.933911,0.844385,0.524267,0.170496,0.401049,0.26573,0.590712,0.344651,0.757448,0.873429,0.839545,0.268476,0.954171,0.842277,0.213425,0
1,0,0,0.050317,0.011964,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.010175,0,1,0,1,0,1,0,0,1,0,0.1,0,0.292184,0.939603,0.281386,0.489006,0.653491,0.044076,0.164055,0.687892,0.166804,0.259217,0.695985,0.881313,0.379197,0.081974,0.701102,0.374589,0.40392,0.721347,0.041533,0.727191,0.046088,0.54194,0.436324,0.400299,0.234982,0.174038,0
0,1,0,0.68381,0.151786,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.175439,0,1,0,1,0,0,1,1,0,0,0,0.00004,0.444613,0.656463,0.596073,0.628893,0.916677,0.021752,0.074662,0.61523,0.84894,0.325499,0.511411,0.838833,0.383579,0.839892,0.105223,0.115994,0.90472,0.99507,0.877013,0.16516,0.617266,0.643485,0.108995,0.27612,0.27977,0.714564,0
1,0,0,0.198413,0.055,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,0,1,0,1,0,1,0,1,0,0,0.05,0,0.94223,0.43228,0.536214,0.719387,0.235156,0.311197,0.632124,0.709052,0.781373,0.972176,0.215902,0.860415,0.401107,0.162429,0.158309,0.515152,0.514742,0.622589,0.869844,0.008414,0.738111,0.143942,0.735077,0.634075,0.935554,0.819081,0
1,0,0,0.259206,0.037143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.017544,1,0,1,0,0.149254,0,1,1,0,0,0.066,0.00028,0.755609,0.630729,0.628413,0.464364,0.655287,0.536041,0.611137,0.809124,0.64347,0.740861,0.221626,0.393338,0.446551,0.210332,0.345829,0.369692,0.197634,0.466791,0.699481,0.386581,0.365387,0.82687,0.762686,0.837594,0.623345,0.530876,0
0,1,0,0.374286,0.089286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.007368,0,1,0,1,0,1,0,1,0,0,0.13,0.00246,0.823385,0.981359,0.377875,0.375147,0.275737,0.658376,0.524845,0.469113,0.034261,0.607642,0.162592,0.678533,0.494792,0.659929,0.696056,0.507857,0.422398,0.076049,0.641306,0.864168,0.040525,0.287191,0.358434,0.470559,0.757405,0.751089,0
0,1,0,0.615079,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.105263,0,1,0,1,0,1,0,1,0,0,0,0,0.202462,0.015577,0.912229,0.284297,0.300385,0.434666,0.836665,0.296178,0.434346,0.049903,0.21691,0.949949,0.907103,0.637374,0.753937,0.758543,0.112545,0.697899,0.920521,0.1185,0.59615,0.450655,0.464215,0.304885,0.011239,0.132198,0
1,0,0,0.219524,0.116071,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.178421,0,1,1,0,0.029851,0,1,1,0,0,0.1845,0.00001,0.546752,0.904089,0.193723,0.225108,0.358437,0.281714,0.699949,0.100142,0.820938,0.644936,0.872125,0.292254,0.599053,0.710017,0.788485,0.225365,0.086465,0.14752,0.337768,0.084566,0.926113,0.964845,0.737345,0.963378,0.906844,0.603731,0
1,0,0,0.380952,0.25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.403509,1,0,1,0,0.104478,0,1,1,0,0,0.15,0.00005,0.123174,0.859652,0.612407,0.610499,0.312573,0.733814,0.321805,0.398083,0.928921,0.133332,0.238489,0.420516,0.967224,0.159135,0.689131,0.881648,0.024846,0.640389,0.181705,0.551952,0.860117,0.354943,0.275525,0.876142,0.002293,0.660678,0
1,0,0,0.193175,0.03125,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013158,0,1,1,0,0.029851,0,1,1,0,0,0.087,0.00003,0.143905,0.120254,0.994274,0.636095,0.825068,0.409588,0.772989,0.707088,0.323372,0.366941,0.576932,0.479114,0.907395,0.232624,0.111697,0.709217,0.853982,0.773893,0.174384,0.57831,0.344004,0.502145,0.841092,0.857073,0.56428,0.162242,0
1,0,0,0.349206,0.08625,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,0,1,1,0,0.029851,1,0,1,0,0,0.11,0.00001,0.682176,0.169687,0.290457,0.49577,0.120191,0.089218,0.784625,0.302869,0.004458,0.709573,0.308543,0.396759,0.28146,0.491686,0.68549,0.22655,0.384489,0.700785,0.241393,0.252675,0.835668,0.854248,0.659945,0.080396,0.286314,0.159496,0
1,0,0,0.293651,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.029851,1,0,1,0,0,0.08,0.00001,0.811058,0.117856,0.469222,0.338736,0.978331,0.556699,0.641005,0.823453,0.857213,0.289243,0.110778,0.572498,0.920958,0.336149,0.033327,0.577076,0.434199,0.386335,0.647986,0.680326,0.768878,0.618457,0.01082,0.8894,0.37826,0.590935,0
1,0,0,0.325397,0.0625,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.008772,1,0,0,1,0,0,1,1,0,0,0.0815,0,0.967128,0.400906,0.314938,0.185904,0.973348,0.729618,0.942952,0.119559,0.6805,0.549708,0.373182,0.162076,0.329639,0.948824,0.920714,0.428247,0.973236,0.404325,0.773224,0.214238,0.438326,0.833149,0.362269,0.959805,0.37769,0.465731,0
0,1,0,0.112381,0.017857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.035088,0,1,0,1,0,1,0,1,0,0,0.13,0,0.390718,0.285311,0.991432,0.045783,0.160592,0.988937,0.665932,0.976384,0.965939,0.118066,0.013549,0.958418,0.194032,0.135677,0.614097,0.833537,0.930521,0.494101,0.92542,0.087679,0.934635,0.751312,0.020567,0.123365,0.87772,0.072679,0
0,1,0,0.666667,0.252857,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.236842,1,0,1,0,0.044776,0,1,1,0,0,0.05,0.0005,0.969324,0.200658,0.785686,0.7785,0.820079,0.756827,0.349498,0.900932,0.873964,0.411638,0.56633,0.553858,0.298741,0.266721,0.956892,0.266027,0.707028,0.576435,0.943407,0.634932,0.164509,0.992127,0.275005,0.153962,0.229803,0.500582,0
1,0,0,0.138889,0.410714,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,0,1,0,1,0,0,1,1,0,0,0,0.04,0.938994,0.078195,0.486914,0.417844,0.829782,0.241172,0.348829,0.745775,0.68628,0.234359,0.31129,0.889621,0.531478,0.919212,0.372344,0.092113,0.555153,0.880603,0.329662,0.164747,0.275536,0.793084,0.16171,0.064636,0.254132,0.291305,0
1,0,0,0.06873,0.241071,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,0,1,0,1,0,1,0,1,0,0,0.07,0,0.84912,0.547659,0.341488,0.508748,0.800382,0.875681,0.164483,0.951056,0.258289,0.958914,0.665343,0.460775,0.052054,0.082265,0.971192,0.431585,0.34971,0.55493,0.663832,0.48214,0.355272,0.80294,0.897765,0.761537,0.306383,0.843433,0
1,0,0,0.142857,0.410714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.014561,0,1,0,1,0,1,0,1,0,0,0,0,0.528504,0.720038,0.56241,0.899761,0.14857,0.605202,0.89341,0.073973,0.89855,0.620308,0.90804,0.888292,0.980369,0.358487,0.817428,0.275546,0.828732,0.669827,0.530205,0.761984,0.36827,0.841177,0.089141,0.067041,0.329505,0.481799,0
1,0,0,0.223492,0.053571,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.078947,0,1,1,0,0.014925,0,1,1,0,0,0.05,0.00003,0.705163,0.051272,0.460122,0.461292,0.864987,0.582943,0.653386,0.746981,0.552829,0.2392,0.735961,0.595935,0.862417,0.467229,0.715275,0.802112,0.69674,0.943487,0.032242,0.451912,0.351757,0.073717,0.20476,0.242219,0.025874,0.160837,0
0,1,0,0.076667,0.357143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.014561,0,1,0,1,0,1,0,1,0,0,0.04,0.00042,0.519814,0.399353,0.537098,0.510416,0.279714,0.611602,0.405964,0.486046,0.94598,0.094772,0.968402,0.255696,0.822416,0.254857,0.294031,0.452454,0.525219,0.158894,0.674072,0.627159,0.720225,0.044031,0.891121,0.807199,0.171693,0.098386,0
1,0,0,0.080635,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.023333,0,1,0,1,0,1,0,1,0,0,0.08,0.00001,0.664815,0.328581,0.380193,0.707467,0.718113,0.341321,0.311704,0.847909,0.354831,0.138172,0.672183,0.074494,0.466212,0.104949,0.744003,0.68346,0.761138,0.945226,0.366247,0.506615,0.581439,0.896009,0.224636,0.040879,0.65596,0.277332,0
1,0,0,0.18127,0.107143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04386,0,1,1,0,0.014925,1,0,1,0,0,0,0.00022,0.898606,0.219035,0.061087,0.759597,0.538489,0.666852,0.60866,0.315121,0.258937,0.705563,0.893415,0.985418,0.91927,0.135977,0.996755,0.590363,0.361611,0.98147,0.104937,0.953769,0.58219,0.137943,0.349636,0.418878,0.745212,0.507004,0
1,0,0,0.039683,0.029821,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.002982,1,0,0,1,0,1,0,0,1,0,0.1,0,0.4931,0.061586,0.575943,0.09865,0.757098,0.293066,0.914118,0.240359,0.193713,0.596726,0.32592,0.243286,0.655914,0.412057,0.036981,0.251205,0.248818,0.374826,0.414702,0.780008,0.4629,0.149376,0.407383,0.06606,0.677846,0.422036,0
0,1,0,0.235397,0.126429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.017544,1,0,0,1,0,0,1,1,0,0,0.0855,0,0.921289,0.479463,0.820697,0.487586,0.79237,0.176122,0.854341,0.993125,0.5529,0.139213,0.497189,0.686438,0.189531,0.875427,0.113064,0.658502,0.4525,0.86697,0.510255,0.60842,0.078016,0.813649,0.644217,0.218517,0.193812,0.496418,0
