@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R52-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=b numeric
@attribute var_0=a numeric
@attribute var_0=? numeric
@attribute var_1 numeric
@attribute var_2 numeric
@attribute var_3=u numeric
@attribute var_3=y numeric
@attribute var_3=? numeric
@attribute var_3=l numeric
@attribute var_4=g numeric
@attribute var_4=p numeric
@attribute var_4=? numeric
@attribute var_4=gg numeric
@attribute var_5=w numeric
@attribute var_5=q numeric
@attribute var_5=m numeric
@attribute var_5=r numeric
@attribute var_5=cc numeric
@attribute var_5=k numeric
@attribute var_5=c numeric
@attribute var_5=d numeric
@attribute var_5=x numeric
@attribute var_5=i numeric
@attribute var_5=e numeric
@attribute var_5=aa numeric
@attribute var_5=ff numeric
@attribute var_5=j numeric
@attribute var_5=? numeric
@attribute var_6=v numeric
@attribute var_6=h numeric
@attribute var_6=bb numeric
@attribute var_6=ff numeric
@attribute var_6=j numeric
@attribute var_6=z numeric
@attribute var_6=? numeric
@attribute var_6=o numeric
@attribute var_6=dd numeric
@attribute var_6=n numeric
@attribute var_7 numeric
@attribute var_8=t numeric
@attribute var_8=f numeric
@attribute var_9=t numeric
@attribute var_9=f numeric
@attribute var_10 numeric
@attribute var_11=f numeric
@attribute var_11=t numeric
@attribute var_12=g numeric
@attribute var_12=s numeric
@attribute var_12=p numeric
@attribute var_13 numeric
@attribute var_14 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute label {0,1}

@data
0,1,0,0.156032,0.410714,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.105263,0,1,0,1,0,0,1,1,0,0,0.01,0.00016,0.194303,0.941837,0.75516,0.764487,0.600972,0.70552,0.110164,0.465723,0.363631,0.084428,0
0,1,0,0.235397,0.133929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008772,0,1,1,0,0.014925,0,1,1,0,0,0.02,0.00154,0.848581,0.85278,0.668707,0.863824,0.656538,0.353533,0.820116,0.380388,0.882183,0.309784,0
1,0,0,0.129683,0.017857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,0,1,0,1,0,1,0,1,0,0,0.18,0,0.050485,0.801089,0.588154,0.482398,0.029867,0.195027,0.111487,0.974512,0.247964,0.068995,0
0,1,0,0.126984,0.419643,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008772,0,1,0,1,0,0,1,1,0,0,0.09,0,0.998899,0.62449,0.820574,0.766156,0.66814,0.292427,0.016579,0.081129,0.128404,0.149657,0
1,0,0,0.09254,0.020893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.044776,1,0,1,0,0,0.175,0.00769,0.214062,0.740447,0.808478,0.204786,0.803128,0.984053,0.239213,0.896869,0.620568,0.404219,0
1,0,0,0.294921,0.267857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.055614,1,0,0,1,0,0,1,0,1,0,0.21,0,0.903664,0.804419,0.411073,0.171972,0.347913,0.935152,0.015943,0.507678,0.599538,0.419643,0
1,0,0,0.425873,0.053571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.15,0,0.220316,0.69549,0.442025,0.839115,0.275658,0.035265,0.226093,0.38875,0.254697,0.614715,0
1,0,0,0.074127,0.371964,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,1,0,0,1,0,1,0,1,0,0,0.06,0.00375,0.26854,0.323669,0.256987,0.793959,0.166854,0.539581,0.740452,0.937768,0.235137,0.087696,0
1,0,0,0.604444,0.107143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.052632,0,1,0,1,0,1,0,1,0,0,0.09,0.00004,0.683394,0.529921,0.343142,0.898257,0.439124,0.008865,0.390264,0.787011,0.348747,0.624974,0
1,0,0,0.403492,0.089286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.350877,0,1,0,1,0,0,1,0,1,0,0.1,0,0.430723,0.781032,0.095825,0.087169,0.525705,0.552568,0.995534,0.212099,0.830298,0.363607,0
0,1,0,0.228889,0.013393,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.020526,1,0,1,0,0.059701,1,0,1,0,0,0.04,0,0.980246,0.373643,0.630339,0.546172,0.598455,0.143264,0.814862,0.105656,0.309103,0.791287,1
1,0,0,0.464286,0.010357,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.061404,1,0,1,0,0.119403,1,0,1,0,0,0.05,0.00375,0.002524,0.772433,0.692437,0.73811,0.007604,0.758755,0.033767,0.045732,0.27924,0.571261,1
1,0,0,0.210317,0.053571,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013158,1,0,0,1,0,0,1,1,0,0,0.13,0.01065,0.330124,0.474697,0.636253,0.223529,0.868066,0.372835,0.476336,0.185343,0.883341,0.242632,1
0,1,0,0.140159,0.383929,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.014561,1,0,1,0,0.074627,0,1,1,0,0,0,0.0056,0.708386,0.265841,0.437215,0.892104,0.611115,0.299159,0.352939,0.384989,0.458292,0.204241,1
1,0,0,0.144127,0.107143,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.045263,1,0,1,0,0.014925,1,0,1,0,0,0.13,0.008,0.214259,0.897093,0.718345,0.762942,0.556446,0.677889,0.307542,0.959569,0.617667,0.719982,1
0,1,0,0.107143,0.422679,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.210526,1,0,0,1,0,1,0,1,0,0,0.17,0,0.530354,0.457732,0.476173,0.718553,0.874574,0.455579,0.330041,0.010049,0.736371,0.552029,1
0,1,0,0.238095,0.133929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03807,1,0,1,0,0.014925,0,1,1,0,0,0.1855,0,0.178955,0.049936,0.297308,0.603741,0.700124,0.659104,0.796012,0.844877,0.898639,0.444359,1
1,0,0,0.480159,0.071429,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061404,1,0,1,0,0.029851,0,1,1,0,0,0,0.00015,0.516281,0.716093,0.32436,0.879583,0.635674,0.109535,0.297919,0.893073,0.527762,0.140484,1
0,1,0,0.81619,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.164179,0,1,1,0,0,0,0.014,0.695236,0.96779,0.541898,0.197598,0.731673,0.606935,0.363276,0.587648,0.65661,0.165993,1
1,0,0,0.088571,0.339286,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035088,1,0,0,1,0,0,1,1,0,0,0.03,0.004,0.875549,0.165195,0.356446,0.714582,0.034459,0.578409,0.207431,0.412454,0.760052,0.867965,1
1,0,0,0.448413,0.007321,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.179825,1,0,0,1,0,1,0,1,0,0,0.2,0,0.909293,0.478055,0.201952,0.959048,0.521272,0.896119,0.447863,0.006459,0.156926,0.450293,1
1,0,0,0.284444,0.029643,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.046842,1,0,1,0,0.119403,0,1,1,0,0,0.1515,0.0329,0.288851,0.19877,0.541924,0.4815,0.26344,0.106646,0.085347,0.39588,0.619284,0.137437,1
0,1,0,0.52254,0.016429,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014561,1,0,1,0,0.164179,0,1,1,0,0,0.22,0.00006,0.810379,0.888206,0.205571,0.158893,0.817489,0.376204,0.922639,0.956716,0.184837,0.440881,1
0,1,0,0.145556,0.41375,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,1,0,0,1,0,1,0,1,0,0,0.04,0.01349,0.691595,0.720945,0.297292,0.805307,0.495276,0.646339,0.096857,0.118225,0.454958,0.485074,1
1,0,0,0.075397,0.071429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,1,0,1,0,0.029851,1,0,1,0,0,0.06,0.003,0.566424,0.604041,0.781984,0.983649,0.430359,0.551091,0.216379,0.513174,0.341177,0.805789,1
1,0,0,0.288413,0.159286,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.21193,1,0,1,0,0.044776,1,0,1,0,0,0.1555,0.003,0.154722,0.208234,0.363674,0.574882,0.37647,0.699178,0.151451,0.814838,0.279209,0.187311,1
1,0,0,0.194444,0.035714,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061404,1,0,0,1,0,0,1,1,0,0,0.14,0,0.532536,0.149694,0.048354,0.590671,0.348395,0.74393,0.27999,0.816201,0.108277,0.319965,1
1,0,0,0.219524,0.072857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.070175,1,0,1,0,0.044776,0,1,1,0,0,0.185,0.0056,0.882276,0.761058,0.185764,0.901618,0.464806,0.910729,0.652037,0.986634,0.877552,0.091027,1
1,0,0,0.538413,0.010357,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.526316,1,0,1,0,0.298507,1,0,1,0,0,0,0.15,0.723663,0.400949,0.206788,0.376258,0.361143,0.128234,0.339545,0.25904,0.8192,0.565568,1
1,0,0,0.820159,0.392857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.701754,1,0,1,0,0.104478,0,1,1,0,0,0.011,0,0.771785,0.169736,0.366554,0.406391,0.008754,0.808178,0.179571,0.770447,0.162792,0.455444,1
1,0,0,0.374286,0.232143,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.149123,1,0,1,0,0.179104,0,1,1,0,0,0.0465,0,0.360103,0.465486,0.737099,0.843011,0.669938,0.471944,0.211317,0.706059,0.668251,0.54109,1
1,0,0,0.596508,0.357143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.164179,1,0,1,0,0,0,0.01249,0.441546,0.657584,0.402262,0.036086,0.518804,0.554137,0.629114,0.926442,0.049246,0.919553,1
1,0,0,0.148095,0.089286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03807,1,0,1,0,0.164179,0,1,1,0,0,0.03,0.02184,0.443159,0.547004,0.241333,0.402894,0.411961,0.688212,0.818234,0.225895,0.436896,0.561186,1
1,0,0,0.333333,0.535714,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.188596,1,0,1,0,0.134328,0,1,1,0,0,0,0.00134,0.118151,0.382672,0.06293,0.826711,0.663752,0.851784,0.568064,0.553939,0.801162,0.815304,1
1,0,0,0.420635,0.767857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.701754,1,0,1,0,0.164179,1,0,1,0,0,0,0.012,0.198137,0.314737,0.89787,0.183901,0.996313,0.815005,0.442711,0.398605,0.676536,0.701139,1
0,1,0,0.123016,0.214286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,1,0,1,0,0.044776,1,0,1,0,0,0.04,0.00918,0.298105,0.98003,0.476615,0.527184,0.139147,0.180581,0.37352,0.487827,0.517219,0.934514,1
0,1,0,0.082063,0.321429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.026316,1,0,1,0,0.029851,1,0,1,0,0,0.044,0.00591,0.632995,0.765693,0.815905,0.420926,0.655679,0.855204,0.177554,0.612391,0.688291,0.193215,1
1,0,0,0.252698,0.050536,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.026316,1,0,1,0,0.014925,1,0,1,0,0,0.12,0.001,0.649139,0.407509,0.198675,0.776214,0.300692,0.366984,0.023036,0.449824,0.152285,0.526363,1
1,0,0,0.669365,0.410714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.175439,1,0,1,0,0.074627,1,0,1,0,0,0,0.08851,0.403361,0.314027,0.945348,0.305375,0.653334,0.999689,0.994635,0.903142,0.769773,0.61674,1
1,0,0,0.105873,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.057018,1,0,1,0,0.044776,1,0,1,0,0,0.1,0.01391,0.199834,0.121202,0.302575,0.584248,0.532075,0.101022,0.261732,0.432149,0.248066,0.752569,1
1,0,0,0.149524,0.397321,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01614,1,0,1,0,0.014925,1,0,1,0,0,0.05,0,0.64825,0.870271,0.592734,0.243264,0.152587,0.12797,0.840326,0.808992,0.859988,0.439552,1
1,0,0,0.107143,0.08625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.070175,1,0,1,0,0.164179,0,1,1,0,0,0.1,0.03,0.480437,0.150286,0.814738,0.213309,0.524786,0.397307,0.248545,0.475739,0.346086,0.05877,1
0,1,0,0.138889,0.302143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.086316,0,1,0,1,0,1,0,1,0,0,0.082,0,0.465698,0.982718,0.020456,0.327984,0.854413,0.134247,0.187143,0.412304,0.905886,0.465531,1
0,1,0,0.687778,0.696429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.192982,1,0,1,0,0.104478,1,0,1,0,0,0,0.03,0.923231,0.966333,0.633377,0.169572,0.88667,0.167985,0.695585,0.970982,0.889424,0.933327,1
0,1,0,0.105873,0.029821,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.055614,1,0,1,0,0.014925,1,0,1,0,0,0,0,0.233672,0.704075,0.064654,0.471602,0.138894,0.561353,0.522841,0.222888,0.997708,0.021262,1
1,0,0,0.693175,0.303571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.245614,1,0,1,0,0.044776,1,0,1,0,0,0,0,0.507616,0.148584,0.419856,0.926895,0.766522,0.025345,0.956928,0.855994,0.283872,0.318719,1
1,0,0,0.107143,0.357143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,1,0,0,1,0,1,0,0,1,0,0.02,0,0.048992,0.718577,0.196355,0.057539,0.607231,0.240846,0.341208,0.819021,0.575157,0.274426,1
1,0,0,0.406032,0.209821,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.350877,1,0,1,0,0.208955,0,1,1,0,0,0.1995,0,0.343029,0.73438,0.831023,0.18406,0.483752,0.163215,0.496785,0.615783,0.684741,0.515899,1
1,0,0,0.329365,0.144286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.298246,1,0,1,0,0.104478,0,1,1,0,0,0.0975,0,0.155621,0.418059,0.970965,0.177625,0.613472,0.134604,0.313039,0.206728,0.792568,0.917357,1
0,1,0,0.234127,0.108571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.089123,1,0,1,0,0.014925,1,0,1,0,0,0.035,0,0.622129,0.812882,0.872078,0.924307,0.485189,0.679022,0.671922,0.795235,0.002227,0.77841,1
1,0,0,0.148095,0.410714,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.074561,1,0,1,0,0.164179,0,1,1,0,0,0.145,0.00284,0.363591,0.050077,0.362962,0.498012,0.598725,0.351578,0.461308,0.683001,0.448616,0.571261,1
1,0,0,0.728889,0.055,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,1,0,0,1,0,0,1,1,0,0,0.13,0,0.147129,0.370414,0.091947,0.292824,0.315319,0.99228,0.79929,0.829643,0.576332,0.930761,1
0,1,0,0.119048,0.083393,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.017544,1,0,1,0,0.059701,1,0,0,1,0,0.04,0,0.120939,0.776959,0.065659,0.561086,0.795516,0.372938,0.341293,0.595085,0.73475,0.669917,1
1,0,0,0.34,0.160714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.201754,0,1,0,1,0,0,1,0,1,0,0.3555,0,0.433974,0.627206,0.816731,0.336166,0.681783,0.090511,0.047222,0.368619,0.961526,0.264531,1
0,1,0,0.064762,0.392857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.035088,1,0,1,0,0.164179,1,0,1,0,0,0,0.03,0.093421,0.481773,0.450161,0.874507,0.156082,0.85967,0.434431,0.775643,0.436409,0.266245,1
0,1,0,0.174603,0.107143,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.064386,1,0,1,0,0.283582,1,0,1,0,0,0,0.005,0.232017,0.118003,0.621712,0.957144,0.124711,0.19003,0.787214,0.922491,0.28189,0.665819,1
1,0,0,0.551587,0.151786,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,1,0,0,1,0,0,1,1,0,0,0.1125,0,0.830405,0.435482,0.523146,0.46365,0.17577,0.03874,0.203928,0.602551,0.132227,0.170966,1
1,0,0,0.308254,0.035714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.026316,1,0,1,0,0.104478,0,1,1,0,0,0.17,0.04071,0.161153,0.56297,0.778512,0.029556,0.256464,0.036708,0.673135,0.594912,0.669224,0.409147,1
0,1,0,0.678571,0.571429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.223881,1,0,1,0,0,0,0.00247,0.350226,0.49916,0.899848,0.670214,0.631358,0.567283,0.530659,0.582296,0.378793,0.07961,1
0,1,0,0.531746,0.026786,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.096491,1,0,1,0,0.014925,1,0,1,0,0,0.1665,0.00892,0.063821,0.150489,0.481399,0.489197,0.027644,0.49081,0.875902,0.881185,0.379596,0.315599,1
1,0,0,0.289683,0.0625,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001404,1,0,0,1,0,0,1,1,0,0,0.1965,0,0.264421,0.375936,0.516658,0.867427,0.13397,0.958812,0.549654,0.087368,0.842194,0.872502,1
1,0,0,0.416667,0.232143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.122807,1,0,1,0,0.014925,1,0,1,0,0,0,0.005,0.59611,0.20992,0.255345,0.370903,0.995705,0.240158,0.593994,0.008915,0.298089,0.01691,1
1,0,0,0.205079,0.096786,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.184211,1,0,1,0,0.014925,1,0,1,0,0,0.1055,0,0.377628,0.549425,0.546974,0.431239,0.807417,0.121309,0.240476,0.390744,0.842417,0.081871,1
1,0,0,0.395556,0.0075,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.002982,1,0,0,1,0,0,1,1,0,0,0.14,0,0.540154,0.390074,0.078351,0.195955,0.124274,0.467338,0.183839,0.07588,0.687001,0.892458,1
0,1,0,0.080635,0.157679,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.105263,1,0,0,1,0,1,0,1,0,0,0.12,0,0.548603,0.948708,0.754476,0.757082,0.345175,0.304074,0.489043,0.434511,0.812861,0.61109,1
0,1,0,0.111111,0.369107,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.011754,1,0,1,0,0.014925,0,1,1,0,0,0.04,0.0005,0.309282,0.378088,0.411665,0.829992,0.224307,0.059365,0.008978,0.299627,0.20951,0.852498,1
1,0,0,0.328095,0.151786,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.114035,1,0,1,0,0.029851,1,0,1,0,0,0.137,0.0061,0.977652,0.064501,0.319742,0.343227,0.172816,0.77858,0.733969,0.844857,0.744544,0.163105,1
0,1,0,0.236825,0.037143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,1,0,1,0,0.074627,0,1,1,0,0,0.15,0.0143,0.137917,0.893617,0.523911,0.928659,0.762437,0.492156,0.393048,0.034082,0.468818,0.528728,1
1,0,0,0.086032,0.339286,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,1,0,0,1,0,1,0,1,0,0,0.06,0.02206,0.996919,0.206987,0.009131,0.974449,0.447632,0.888125,0.73724,0.562123,0.78327,0.488427,1
1,0,0,0.205079,0.151786,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.150526,1,0,1,0,0.014925,0,1,1,0,0,0.06,0,0.499929,0.174657,0.218784,0.366509,0.407413,0.847362,0.879003,0.830548,0.542065,0.602187,1
1,0,0,0.141587,0.056607,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.108246,1,0,1,0,0.089552,1,0,1,0,0,0.04,0,0.882389,0.842816,0.419113,0.833684,0.163302,0.691886,0.477071,0.092286,0.777871,0.497652,1
0,1,0,0.104444,0.357143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.035088,1,0,1,0,0.059701,1,0,1,0,0,0.025,0.01465,0.382201,0.43405,0.33083,0.604289,0.36224,0.525555,0.345636,0.723801,0.258791,0.948691,1
1,0,0,0.448413,0.349643,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.279298,1,0,1,0,0.119403,1,0,1,0,0,0,0,0.180029,0.477149,0.924751,0.94453,0.694824,0.301077,0.650026,0.805201,0.738784,0.499276,1
1,0,0,0.677302,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.597015,1,0,1,0,0,0,0.00015,0.154399,0.809649,0.139996,0.790524,0.237704,0.107464,0.412332,0.108527,0.275488,0.013463,1
1,0,0,0.150794,0.053571,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.083333,1,0,1,0,0.044776,0,1,1,0,0,0,0.00582,0.543443,0.356154,0.887773,0.703895,0.717594,0.158212,0.790001,0.90512,0.858607,0.32064,1
1,0,0,0.214286,0.059464,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.178421,1,0,1,0,0.134328,1,0,1,0,0,0.1995,0.00827,0.92145,0.156311,0.172983,0.515409,0.962141,0.483886,0.974135,0.037202,0.3308,0.339302,1
1,0,0,0.142857,0.392857,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,1,0,1,0,0.104478,0,1,1,0,0,0.05,0.00809,0.116499,0.356197,0.637698,0.401812,0.564379,0.945048,0.563428,0.680453,0.969912,0.848189,1
